ontime, MNN, MPN, duration, channel
129.00, 63.00, 61.00, 1.00, 0.00
129.00, 71.00, 66.00, 1.00, 0.00
130.00, 63.00, 61.00, 1.00, 0.00
130.00, 69.00, 65.00, 2.00, 0.00
131.00, 47.00, 53.00, 1.00, 1.00
131.00, 54.00, 56.00, 1.00, 1.00
131.00, 63.00, 62.00, 2.00, 0.00
132.00, 46.00, 52.00, 1.00, 1.00
132.00, 55.00, 57.00, 1.00, 1.00
132.00, 70.00, 66.00, 0.50, 0.00
132.50, 72.00, 67.00, 0.50, 0.00
133.00, 70.00, 66.00, 0.50, 0.00
133.50, 77.00, 70.00, 0.50, 0.00
134.00, 75.00, 69.00, 0.50, 0.00
134.50, 80.00, 72.00, 0.50, 0.00
135.00, 79.00, 71.00, 0.50, 0.00
135.50, 84.00, 74.00, 0.50, 0.00
136.00, 58.00, 59.00, 1.00, 0.00
136.00, 63.00, 62.00, 1.00, 0.00
136.00, 67.00, 64.00, 1.00, 0.00
136.00, 82.00, 73.00, 0.50, 0.00
136.50, 86.00, 75.00, 0.50, 0.00
137.00, 46.00, 52.00, 1.00, 1.00
137.00, 87.00, 76.00, 0.50, 0.00
137.50, 84.00, 74.00, 0.50, 0.00
138.00, 82.00, 73.00, 0.50, 0.00
138.50, 84.00, 74.00, 0.50, 0.00
139.00, 58.00, 59.00, 1.00, 0.00
139.00, 62.00, 61.00, 1.00, 0.00
139.00, 68.00, 65.00, 1.00, 0.00
139.00, 82.00, 73.00, 0.50, 0.00
139.50, 79.00, 71.00, 0.50, 0.00
140.00, 46.00, 52.00, 1.00, 1.00
140.00, 80.00, 72.00, 0.50, 0.00
140.50, 77.00, 70.00, 0.50, 0.00
141.00, 51.00, 55.00, 1.00, 1.00
141.00, 79.00, 71.00, 0.50, 0.00
141.50, 74.00, 68.00, 0.50, 0.00
142.00, 58.00, 59.00, 1.00, 1.00
142.00, 63.00, 62.00, 2.00, 1.00
142.00, 67.00, 64.00, 1.00, 1.00
142.00, 75.00, 69.00, 0.50, 0.00
142.50, 74.00, 68.00, 0.50, 0.00
143.00, 57.00, 58.00, 1.00, 1.00
143.00, 66.00, 63.00, 1.00, 1.00
143.00, 75.00, 69.00, 0.50, 0.00
143.50, 72.00, 67.00, 0.50, 0.00
144.00, 70.00, 66.00, 0.50, 0.00
144.50, 72.00, 67.00, 0.50, 0.00
145.00, 58.00, 59.00, 1.00, 1.00
145.00, 63.00, 62.00, 1.00, 1.00
145.00, 67.00, 64.00, 1.00, 1.00
145.00, 70.00, 66.00, 0.50, 0.00
145.50, 77.00, 70.00, 0.50, 0.00
146.00, 51.00, 55.00, 1.00, 1.00
146.00, 75.00, 69.00, 0.50, 0.00
146.50, 80.00, 72.00, 0.50, 0.00
147.00, 79.00, 71.00, 0.50, 0.00
147.50, 84.00, 74.00, 0.50, 0.00
148.00, 58.00, 59.00, 1.00, 1.00
148.00, 67.00, 64.00, 1.00, 1.00
148.00, 82.00, 73.00, 0.50, 0.00
148.50, 86.00, 75.00, 0.50, 0.00
149.00, 51.00, 55.00, 1.00, 1.00
149.00, 87.00, 76.00, 0.50, 0.00
149.50, 84.00, 74.00, 0.50, 0.00
150.00, 82.00, 73.00, 0.50, 0.00
150.50, 84.00, 74.00, 0.50, 0.00
151.00, 58.00, 59.00, 1.00, 0.00
151.00, 62.00, 61.00, 1.00, 0.00
151.00, 68.00, 65.00, 1.00, 0.00
151.00, 82.00, 73.00, 0.50, 0.00
151.50, 79.00, 71.00, 0.50, 0.00
152.00, 51.00, 55.00, 1.00, 1.00
152.00, 80.00, 72.00, 0.50, 0.00
152.50, 77.00, 70.00, 0.50, 0.00
153.00, 79.00, 71.00, 0.50, 0.00
153.50, 74.00, 68.00, 0.50, 0.00
154.00, 58.00, 59.00, 1.00, 1.00
154.00, 61.00, 61.00, 1.00, 1.00
154.00, 67.00, 64.00, 1.00, 1.00
154.00, 75.00, 69.00, 0.50, 0.00
154.50, 72.00, 67.00, 0.50, 0.00
155.00, 51.00, 55.00, 1.00, 1.00
155.00, 73.00, 68.00, 0.50, 0.00
155.50, 65.00, 63.00, 0.50, 0.00
156.00, 63.00, 62.00, 0.50, 0.00
156.50, 65.00, 63.00, 0.50, 0.00
157.00, 51.00, 55.00, 1.00, 1.00
157.00, 60.00, 60.00, 1.00, 1.00
157.00, 63.00, 62.00, 0.50, 0.00
157.50, 70.00, 66.00, 0.50, 0.00
158.00, 44.00, 51.00, 1.00, 1.00
158.00, 68.00, 65.00, 0.50, 0.00
158.50, 73.00, 68.00, 0.50, 0.00
159.00, 72.00, 67.00, 0.50, 0.00
159.50, 77.00, 70.00, 0.50, 0.00
160.00, 51.00, 55.00, 1.00, 1.00
160.00, 60.00, 60.00, 1.00, 1.00
160.00, 75.00, 69.00, 0.50, 0.00
160.50, 79.00, 71.00, 0.50, 0.00
161.00, 44.00, 51.00, 1.00, 1.00
161.00, 80.00, 72.00, 0.50, 0.00
161.50, 77.00, 70.00, 0.50, 0.00
162.00, 75.00, 69.00, 0.50, 0.00
162.50, 77.00, 70.00, 0.50, 0.00
163.00, 51.00, 55.00, 1.00, 1.00
163.00, 55.00, 57.00, 1.00, 1.00
163.00, 61.00, 61.00, 1.00, 1.00
163.00, 75.00, 69.00, 0.50, 0.00
163.50, 72.00, 67.00, 0.50, 0.00
164.00, 44.00, 51.00, 1.00, 1.00
164.00, 73.00, 68.00, 0.50, 0.00
164.50, 70.00, 66.00, 0.50, 0.00
165.00, 72.00, 67.00, 0.50, 0.00
165.50, 67.00, 64.00, 0.50, 0.00
166.00, 51.00, 55.00, 1.00, 1.00
166.00, 56.00, 58.00, 2.00, 1.00
166.00, 60.00, 60.00, 1.00, 1.00
166.00, 68.00, 65.00, 0.50, 0.00
166.50, 67.00, 64.00, 0.50, 0.00
167.00, 50.00, 54.00, 1.00, 1.00
167.00, 59.00, 59.00, 1.00, 1.00
167.00, 68.00, 65.00, 0.50, 0.00
167.50, 65.00, 63.00, 0.50, 0.00
168.00, 63.00, 62.00, 0.50, 0.00
168.50, 65.00, 63.00, 0.50, 0.00
169.00, 51.00, 55.00, 1.00, 1.00
169.00, 56.00, 58.00, 1.00, 1.00
169.00, 60.00, 60.00, 1.00, 1.00
169.00, 63.00, 62.00, 0.50, 0.00
169.50, 70.00, 66.00, 0.50, 0.00
170.00, 44.00, 51.00, 1.00, 1.00
